"","PheCode","PheName","pvalue","beta","beta.ci","ICD.9","beta.lb","beta.ub","phe.PM.count","joint.PM.count","AD.PM.count","P.PM.phe.given.AD","P.PM.AD.given.phe","beta.se"
"98",800.3,"Fracture of tibia and fibula",0.10810299908934,-1.12573258568031,"[-2.49891223043625, 0.247447059075623]","823,823.0,823.00,823.01,823.02,823.1,823.10,823.11,823.12,823.2,823.20,823.21,823.22,823.3,823.30,823.31,823.32,823.8,823.80,823.81,823.82,823.9,823.90,823.91,823.92",-2.49891223043625,0.247447059075623,883,2,194736,1.02703146824419e-05,0.00226500566251416,0.700614733529494
"99",426.25,"Other heart block",0.467247587067488,0.626331524120799,"[-1.06231614706317, 2.31497919530476]","426.6",-1.06231614706317,2.31497919530476,4150,11,194736,5.64867307534303e-05,0.00265060240963855,0.861570765842538
"100",246.2,"Thyroid cyst",0.482303417380582,0.668776630073583,"[-1.19682710626279, 2.53438036640996]","246.2",-1.19682710626279,2.53438036640996,1313,2,194736,1.02703146824419e-05,0.00152322924600152,0.951856131567732
"101",634,"Miscarriage; stillbirth",0.379004287121286,-0.485916377891763,"[-1.56849397578584, 0.596661220002315]","631,631.0,631.8,634,634.0,634.00,634.01,634.02,634.1,634.10,634.11,634.12,634.2,634.20,634.21,634.22,634.3,634.30,634.31,634.32,634.4,634.40,634.41,634.42,634.5,634.50,634.51,634.52,634.6,634.60,634.61,634.62,634.7,634.70,634.71,634.72,634.8,634.80,634.81,634.82,634.9,634.90,634.91,634.92,646.0,646.00,646.01,646.03,646.3,646.30,646.31,646.33,656.4,656.40,656.41,656.43,V27.1,V27.3,V27.4,V27.7,V32,V32.0,V32.00,V32.01,V32.1,V32.2,V35,V35.0,V35.00,V35.01,V35.1,V35.2,V36",-1.56849397578584,0.596661220002315,44276,63,194736,0.000323514912496919,0.00142289276357395,0.552345658610725
"102",809,"Fracture of unspecified bones",0.0900768950127254,1.26774493970191,"[-0.198181795112464, 2.73367167451629]","807.2,807.3,807.4,807.5,807.6,809,809.0,809.1,828,828.0,828.1,829,829.0,829.1,905.5,V54.0,V54.01,V54.02,V54.09,V54.19,V66.4,V67.4",-0.198181795112464,2.73367167451629,265437,665,194736,0.00341487963191192,0.00250530257650591,0.747935546967913
"103",447,"Other disorders of arteries and arterioles",0.365015475029794,1.63917802407847,"[-1.90747030084242, 5.18582634899935]","447,447.0,447.2,447.3,447.4,447.5,447.8,447.9",-1.90747030084242,5.18582634899935,1547,5,194736,2.56757867061047e-05,0.00323206205559147,1.80954770235392
"104",496.2,"Chronic bronchitis",0.253848138715882,-1.26654271026372,"[-3.44205910719658, 0.908973686669127]","491,491.0,491.1,491.8,491.9",-3.44205910719658,0.908973686669127,12218,24,194736,0.000123243776189302,0.00196431494516287,1.10997774147538
"105",244.4,"Hypothyroidism NOS",0.327640897588368,0.991469817324038,"[-0.99370880601689, 2.97664844066497]","244.9",-0.99370880601689,2.97664844066497,43713,182,194736,0.00093459863610221,0.00416352114931485,1.0128648480277
"106",350.6,"Disturbances of sensation of smell and taste",0.550519814442255,0.431895294758403,"[-0.986070584596225, 1.84986117411303]","781.1",-0.986070584596225,1.84986117411303,18821,423,194736,0.00217217155533646,0.0224748950640242,0.723465273106732
"107",172.2,"Other non-epithelial cancer of skin",0.0462110081373598,0.662758995001919,"[0.0111365812363755, 1.31438140876746]","173,173.0,173.00,173.09,173.1,173.10,173.19,173.2,173.20,173.29,173.3,173.30,173.39,173.4,173.40,173.49,173.5,173.50,173.59,173.6,173.60,173.69,173.7,173.70,173.79,173.8,173.80,173.89,173.9,173.90,173.99,209.31,209.32,209.33,209.34,209.35,209.36,V10.83",0.0111365812363755,1.31438140876746,125009,204,194736,0.00104757209760907,0.00163188250445968,0.332466524336905
"108",573,"Other disorders of liver",0.361750642323141,0.979223220298479,"[-1.12512983623268, 3.08357627682964]","573,573.4,573.5,573.8,573.9",-1.12512983623268,3.08357627682964,1107710,6441,194736,0.033075548434804,0.00581469879300539,1.07366924756273
"109",327.4,"Insomnia",0.000213680056811001,1.37367613823619,"[0.64645834128703, 2.10089393518534]","307.41,327.01,327.02,327.09,780.52",0.64645834128703,2.10089393518534,21306,369,194736,0.00189487305891052,0.017319065052098,0.37103630611856
"110",521,"Diseases of hard tissues of teeth",0.364541897414884,-1.55144061306732,"[-4.90494046828246, 1.80205924214782]","521,521.7,521.8,521.81,521.89,521.9",-4.90494046828246,1.80205924214782,6346,11,194736,5.64867307534303e-05,0.00173337535455405,1.71100075392564
"111",967,"Adverse effects of sedatives or other central nervous system depressants and anesthetics",0.0924244999799256,1.11863947911928,"[-0.184287177718518, 2.42156613595708]","349.0,967,967.0,967.1,967.2,967.3,967.4,967.5,967.6,967.8,967.9,968,968.0,968.1,968.2,968.3,968.4,968.5,968.6,968.7,968.9,995.22,995.4,E851,E852,E852.0,E852.1,E852.2,E852.3,E852.4,E852.5,E852.8,E852.9,E853,E853.0,E853.1,E853.2,E853.8,E853.9,E855.1,E855.2,E937,E937.0,E937.1,E937.2,E937.3,E937.4,E937.5,E937.6,E937.8,E937.9,E938,E938.0,E938.1,E938.2,E938.3,E938.4,E938.5,E938.6,E938.7,E938.9,V14.4",-0.184287177718518,2.42156613595708,56461,137,194736,0.000703516555747268,0.0024264536582774,0.664770713704496
"112",701.1,"Keratoderma, acquired",0.0437205524745817,-1.10105659633316,"[-2.17110516153836, -0.0310080311279566]","701.1",-2.17110516153836,-0.0310080311279566,33668,171,194736,0.00087811190534878,0.00507900677200903,0.545953177530612
"113",686,"Other local infections of skin and subcutaneous tissue",0.919506699986092,0.0479790608592336,"[-0.882574738209961, 0.978532859928428]","020.1,021.0,022.0,031.1,032.85,035,039.0,686,686.8,686.9",-0.882574738209961,0.978532859928428,118164,501,194736,0.00257271382795169,0.00423987001117091,0.474781070677464
"114",803.1,"Fracture of humerus",0.686051388047228,-0.386321937981563,"[-2.25950536851483, 1.4868614925517]","812,812.0,812.00,812.01,812.02,812.03,812.09,812.1,812.10,812.11,812.12,812.13,812.19,812.2,812.20,812.21,812.3,812.30,812.31,812.4,812.40,812.41,812.42,812.43,812.44,812.49,812.5,812.50,812.51,812.52,812.53,812.54,812.59",-2.25950536851483,1.4868614925517,10645,10,194736,5.13515734122093e-05,0.000939408172851104,0.95572339354636
"115",783,"Fever of unknown origin",0.843036822895715,0.260891166826509,"[-2.32148303107012, 2.84326536472314]","780.6,780.60,780.61,995.86",-2.32148303107012,2.84326536472314,259454,779,194736,0.00400028756881111,0.003002459010075,1.31756206658187
"116",278,"Overweight, obesity and other hyperalimentation",0.42753285201994,0.18843196592148,"[-0.277046114957453, 0.653910046800414]","278,278.0,278.02,278.2,278.3,278.4,278.8,V85.21,V85.22,V85.23,V85.24,V85.25,V85.53",-0.277046114957453,0.653910046800414,208210,2049,194736,0.0105219373921617,0.0098410258873253,0.237493180767894
"117",801.1,"Fracture of foot",0.771002891463481,0.272790322331801,"[-1.56412682993793, 2.10970747460153]","824,824.0,824.1,824.2,824.3,824.4,824.5,824.6,824.7,824.8,824.9",-1.56412682993793,2.10970747460153,4731,7,194736,3.59461013885465e-05,0.00147960262101036,0.937219850343732
"118",401.21,"Hypertensive heart disease",0.551753551316441,-0.700287931917373,"[-3.00655494289762, 1.60597907906287]","402,402.0,402.00,402.01,402.1,402.10,402.11,402.9,402.90,402.91",-3.00655494289762,1.60597907906287,6748,49,194736,0.000251622709719826,0.00726141078838174,1.17668846426352
"119",426.91,"Cardiac pacemaker in situ",0.295972335285841,-0.935688407706902,"[-2.69044757060497, 0.819070755191165]","996.01,V45.0,V45.01,V53.3,V53.31",-2.69044757060497,0.819070755191165,67,1,194736,5.13515734122093e-06,0.0149253731343284,0.895301738572435
"120",728.7,"Fasciitis",0.18296233984372,-1.05334695487344,"[-2.60365020564148, 0.496956295894603]","728.71,729.4",-2.60365020564148,0.496956295894603,8298,5,194736,2.56757867061047e-05,0.000602554832489757,0.79098558085589
"121",291.4,"Specific nonpsychotic mental disorders due to brain damage",0.238703044337651,1.24257790056946,"[-0.82441935477791, 3.30957515591684]","310,310.0,310.2,310.8,310.81,310.89,310.9",-0.82441935477791,3.30957515591684,2005,60,194736,0.000308109440473256,0.029925187032419,1.05460981510456
"122",356,"Hereditary and idiopathic peripheral neuropathy",0.642878667059988,0.111403610223387,"[-0.359499039640064, 0.582306260086838]","356,356.0,356.1,356.2,356.3,356.4,356.8,356.9",-0.359499039640064,0.582306260086838,21193,1216,194736,0.00624435132692466,0.0573774359458312,0.240260868861811
"123",396,"Abnormal heart sounds",0.00956297059616993,0.661770291661659,"[0.161220741774259, 1.16231984154906]","785.2,785.3",0.161220741774259,1.16231984154906,8839,4,194736,2.05406293648837e-05,0.000452539880076932,0.25538711621013
"124",300.4,"Dysthymic disorder",0.654967696356578,0.226071684497873,"[-0.765470981630207, 1.21761435062595]","300.4",-0.765470981630207,1.21761435062595,105419,2070,194736,0.0106297756963273,0.019635929007105,0.505898411373496
"125",317,"Alcohol-related disorders",0.773977144746163,0.288203392157716,"[-1.6787687681809, 2.25517555249633]","291,291.4,291.5,291.8,291.82,291.89,291.9,303,303.0,303.00,303.01,303.02,303.03,303.9,303.90,303.91,303.92,303.93,790.3,980.0,E860.0,E860.1",-1.6787687681809,2.25517555249633,121157,1611,194736,0.00827273847670693,0.0132967967183077,1.00357566560092
"126",931,"Contact dermatitis and other eczema due to plants [except food]",0.175313681592919,1.3933909293144,"[-0.621619354328458, 3.40840121295726]","692.6",-0.621619354328458,3.40840121295726,406,0,194736,0,0,1.02808536255615
"127",735.21,"Hammer toe (acquired)",0.969855937437429,-0.0339650290328258,"[-1.79559628605256, 1.72766622798691]","735.3,735.4",-1.79559628605256,1.72766622798691,2,0,194736,0,0,0.898807973470561
"128",618,"Genital prolapse",0.673461607072896,0.114517417833589,"[-0.418109502873318, 0.647144338540496]","618,618.7,618.8,618.81,618.82,618.83,618.84,618.89,618.9",-0.418109502873318,0.647144338540496,1376,1,194736,5.13515734122093e-06,0.000726744186046512,0.271753422465005
"129",530.14,"Reflux esophagitis",0.282182313737626,0.527883516877802,"[-0.434180777712207, 1.48994781146781]","530.11",-0.434180777712207,1.48994781146781,9022,11,194736,5.64867307534303e-05,0.00121924185324762,0.490858149526547
"130",737.3,"Kyphoscoliosis and scoliosis",0.111797904119606,-0.304942708373986,"[-0.680801316608272, 0.0709158998603004]","737.3,737.30,737.31,737.32,737.33,737.34,737.39,737.43",-0.680801316608272,0.0709158998603004,6197,8,194736,4.10812587297675e-05,0.00129094723253187,0.191768119822105
"131",182,"Malignant neoplasm of uterus",0.284063983134612,-1.37409532858128,"[-3.88818280976895, 1.13999215260639]","179,182,182.0,182.1,182.8,233.2,V10.42",-3.88818280976895,1.13999215260639,125072,177,194736,0.000908922849396105,0.00141518485352437,1.28272126478776
"132",870,"Open wounds of head; neck; and trunk",0.342245590578218,1.13624984712141,"[-1.20861755306111, 3.48111724730394]","873.29,873.39,873.50,873.8,873.9,875,875.0,875.1,876,876.0,876.1,877,877.0,877.1,878,879,879.0,879.1,879.2,879.3,879.4,879.5,879.6,879.7,879.8,879.9,906.0",-1.20861755306111,3.48111724730394,20,0,194736,0,0,1.19638290227705
"133",481,"Influenza",0.1365302280974,0.830328729150942,"[-0.26274870003661, 1.92340615833849]","487,487.0,487.1,487.8,488,488.0,488.01,488.02,488.09,488.1,488.11,488.12,488.19,488.81,488.82,488.89",-0.26274870003661,1.92340615833849,139084,468,194736,0.0024032536356914,0.00336487302637255,0.557702813832095
"134",976,"Poisoning by agents primarily affecting skin & mucous membrane, ophthalmological, otorhinolaryngological, & dental drugs",0.212259441757301,1.25083968817819,"[-0.714565735877328, 3.21624511223371]","976,976.0,976.1,976.2,976.3,976.4,976.5,976.6,976.7,976.8,976.9,E858.7,E861.0,E861.1,E946,E946.0,E946.1,E946.2,E946.3,E946.4,E946.5,E946.6,E946.7,E946.8,E946.9",-0.714565735877328,3.21624511223371,0,0,194736,0,NA,1.00277629566583
"135",275.5,"Disorders of calcium/phosphorus metabolism",0.000435637434506234,0.998639856773369,"[0.442193552219941, 1.5550861613268]","275.4,275.40,275.49",0.442193552219941,1.5550861613268,76681,147,194736,0.000754868129159477,0.00191703290254431,0.283906392639153
"136",374,"Other disorders of eyelids",0.0618118021286007,1.33198130375735,"[-0.0658420051125999, 2.72980461262729]","374,374.4,374.41,374.43,374.44,374.45,374.46,374.5,374.50,374.51,374.52,374.54,374.55,374.56,374.8,374.81,374.82,374.83,374.84,374.85,374.89,374.9",-0.0658420051125999,2.72980461262729,33399,24,194736,0.000123243776189302,0.000718584388754154,0.713188262588394
"137",592.1,"Cystitis",0.199884030168906,-0.995890545246786,"[-2.5185810462654, 0.526799955771829]","032.84,595.4,595.8,595.89,595.9",-2.5185810462654,0.526799955771829,13155,23,194736,0.000118108618848082,0.00174838464462182,0.776897184351041
"138",80,"Postoperative infection",0.536907775571935,0.830546965826455,"[-1.80565272964924, 3.46674666130215]","519.01,530.86,536.41,998.5,998.51,998.59,999.3,999.39",-1.80565272964924,3.46674666130215,29800,31,194736,0.000159189877577849,0.00104026845637584,1.34502455977237
"139",710.19,"Unspecified osteomyelitis",0.39631168768008,0.918922599134384,"[-1.20439541981005, 3.04224061807882]","730.2,730.20,730.21,730.22,730.23,730.24,730.25,730.26,730.27,730.28,730.29",-1.20439541981005,3.04224061807882,28321,35,194736,0.000179730506942733,0.00123583206807669,1.08334542659605
"140",960.2,"Allergy/adverse effect of penicillin",0.525927632661501,0.421594488587806,"[-0.88125120743581, 1.72444018461142]","960.0,E930.0,E933.4,V14.0",-0.88125120743581,1.72444018461142,14,0,194736,0,0,0.664729406407616
"141",1008,"Crushing or internal injury to organs",0.300291960306128,0.687910961542012,"[-0.613760165423018, 1.98958208850704]","860,860.0,860.1,860.2,860.3,860.4,860.5,861,861.0,861.00,861.01,861.02,861.03,861.1,861.10,861.11,861.12,861.13,861.2,861.20,861.21,861.22,861.3,861.30,861.31,861.32,862,862.0,862.1,862.2,862.21,862.22,862.29,862.3,862.31,862.32,862.39,862.8,862.9,863,863.0,863.1,863.2,863.20,863.21,863.29,863.3,863.30,863.31,863.39,863.4,863.40,863.41,863.42,863.43,863.44,863.45,863.46,863.49,863.5,863.50,863.51,863.52,863.53,863.54,863.55,863.56,863.59,863.8,863.80,863.81,863.82,863.83,863.84,863.85,863.89,863.9,863.90,863.91,863.92,863.93,863.94,863.95,863.99,864,864.0,864.00,864.01,864.02,864.03,864.04,864.05,864.09,864.1,864.10,864.11,864.12,864.13,864.14,864.15,864.19,865,865.0,865.00,865.01,865.02,865.03,865.04,865.09,865.1,865.10,865.11,865.12,865.13,865.14,865.19,866,866.0,866.00,866.01,866.02,866.03,866.1,866.10,866.11,866.12,866.13,867,867.0,867.1,867.2,867.3,867.4,867.5,867.6,867.7,867.8,867.9,868,868.0,868.00,868.01,868.02,868.03,868.04,868.09,868.1,868.10,868.11,868.12,868.13,868.14,868.19,869,869.0,869.1,908.0,908.1,908.2",-0.613760165423018,1.98958208850704,51792,228,194736,0.00117081587379837,0.00440222428174235,0.664130125467839
"142",949,"Allergies, other",0.550282851515474,-0.691270058943601,"[-2.95944687059276, 1.57690675270555]","995.3,V07.1,V15.0,V15.06,V15.07,V15.08,V15.09",-2.95944687059276,1.57690675270555,1889938,20148,194736,0.103463150110919,0.0106606671753253,1.15725433198785
"143",535.6,"Duodenitis",0.269014001462494,-1.25764631356484,"[-3.48768438559014, 0.972391758460466]","535.6,535.60,535.61",-3.48768438559014,0.972391758460466,2311,5,194736,2.56757867061047e-05,0.00216356555603635,1.13779543380162
"144",525.1,"Loss of teeth or edentulism",0.478096789676101,0.3725904407811,"[-0.656868066595676, 1.40204894815788]","525.1,525.10,525.12,525.13,525.19,525.4,525.40,525.41,525.42,525.43,525.44,525.5,525.50,525.51,525.52,525.53,525.54",-0.656868066595676,1.40204894815788,8325,62,194736,0.000318379755155698,0.00744744744744745,0.525243583809199
"145",619.3,"Noninflammatory disorders of cervix",0.33153084791774,-0.944353548019181,"[-2.85046294196518, 0.961755845926813]","622,622.0,622.4,622.5,622.8,622.9,654.6,654.60,654.61,654.62,654.63,654.64,654.7",-2.85046294196518,0.961755845926813,2320,3,194736,1.54054720236628e-05,0.00129310344827586,0.972522663161743
"146",172.11,"Melanomas of skin",0.244295312407924,-0.863003689441046,"[-2.31574828315284, 0.589740904270752]","172,172.0,172.1,172.2,172.3,172.4,172.5,172.6,172.7,172.8,172.9",-2.31574828315284,0.589740904270752,411083,1180,194736,0.0060594856626407,0.00287046654811802,0.741209841186299
"147",830,"Dislocation",0.879029234217405,-0.274605826815724,"[-3.81085885564253, 3.26164720201108]","830,830.0,830.1,831,831.0,831.00,831.01,831.02,831.03,831.04,831.09,831.1,831.10,831.11,831.12,831.13,831.14,831.19,832,832.0,832.00,832.01,832.02,832.03,832.04,832.09,832.1,832.10,832.11,832.12,832.13,832.14,832.19,832.2,833,833.0,833.00,833.01,833.02,833.03,833.04,833.05,833.09,833.1,833.10,833.11,833.12,833.13,833.14,833.15,833.19,834,834.0,834.00,834.01,834.02,834.1,834.10,834.11,834.12,835,835.0,835.00,835.01,835.02,835.03,835.1,835.10,835.11,835.12,835.13,836,836.0,836.1,836.2,836.3,836.4,836.5,836.50,836.51,836.52,836.53,836.54,836.59,836.6,836.60,836.61,836.62,836.63,836.64,836.69,837,837.0,837.1,838,838.0,838.00,838.01,838.02,838.03,838.04,838.05,838.06,838.09,838.1,838.10,838.11,838.12,838.13,838.14,838.15,838.16,838.19,839,839.0,839.00,839.01,839.02,839.03,839.04,839.05,839.06,839.07,839.08,839.1,839.10,839.11,839.12,839.13,839.14,839.15,839.16,839.17,839.18,839.2,839.20,839.21,839.3,839.30,839.31,839.4,839.40,839.41,839.42,839.49,839.5,839.50,839.51,839.52,839.59,839.6,839.61,839.69,839.7,839.71,839.79,839.8,839.9,905.6",-3.81085885564253,3.26164720201108,58716,105,194736,0.000539191520828198,0.00178826895565093,1.804243882398
"148",754.2,"Spondylolisthesis, congenital",0.467146659356125,-1.06234540262875,"[-3.92587778740188, 1.80118698214439]","756.12",-3.92587778740188,1.80118698214439,117,0,194736,0,0,1.4610127570508
"149",185,"Cancer of prostate",0.794763453981319,0.0802596486064154,"[-0.52446101595303, 0.684980313165861]","185,233.4,V10.46",-0.52446101595303,0.684980313165861,146928,751,194736,0.00385650316325692,0.00511134705433954,0.308536620738649
"150",324,"Other CNS infection and poliomyelitis",0.209509341372011,1.43384238204251,"[-0.805574408193108, 3.67325917227813]","045,045.0,045.00,045.01,045.02,045.03,045.1,045.10,045.11,045.12,045.13,045.2,045.20,045.21,045.22,045.23,045.9,045.90,045.91,045.92,045.93,046,046.0,046.3,046.7,046.71,046.72,046.79,046.8,046.9,048,048.0,049,138,138.0,324,324.0,324.1,324.9,326,V12.02,V12.42",-0.805574408193108,3.67325917227813,50214,348,194736,0.00178703475474489,0.00693033815270642,1.14258058204123
"151",296.22,"Major depressive disorder",0.340041420974533,1.09610709423126,"[-1.15561471154285, 3.34782890000536]","296.2,296.20,296.22,296.23,296.24,296.25,296.26,296.3,296.30,296.32,296.33,296.34,296.35,296.36",-1.15561471154285,3.34782890000536,105015,2155,194736,0.0110662640703311,0.0205208779698138,1.14885876655663
"152",871,"Open wounds of extremities",0.348668717339113,0.785715185260144,"[-0.857493402923261, 2.42892377344355]","880,880.0,880.00,880.01,880.02,880.03,880.09,880.1,880.10,880.11,880.12,880.13,880.19,880.2,880.20,880.21,880.22,880.23,880.29,881,881.0,881.00,881.01,881.02,881.1,881.10,881.11,881.12,881.2,881.20,881.21,881.22,884,884.0,884.1,884.2,890,890.0,890.1,890.2,891,891.0,891.1,891.2,894,894.0,894.1,894.2,905.8,906.1",-0.857493402923261,2.42892377344355,116,0,194736,0,0,0.838387134225335
"153",426.8,"Other cardiac conduction disorders",0.28473229709615,-1.34829952371323,"[-3.81861589618003, 1.12201684875357]","426,426.8,426.81,426.82,426.89",-3.81861589618003,1.12201684875357,91406,105,194736,0.000539191520828198,0.00114872109051922,1.26038865609386
"154",208,"Benign neoplasm of colon",0.140460598874897,0.640912980674062,"[-0.211257924607883, 1.49308388595601]","209.5,209.50,209.51,209.52,209.53,209.54,209.55,209.56,209.57,211.3,211.4,V12.72",-0.211257924607883,1.49308388595601,181,0,194736,0,0,0.434789063474513
"155",642.1,"Preeclampsia and eclampsia",0.29672027988003,1.32402083176044,"[-1.16285213720858, 3.81089380072946]","642.4,642.40,642.41,642.42,642.43,642.44,642.5,642.50,642.51,642.52,642.53,642.54,642.6,642.60,642.61,642.62,642.63,642.64,642.7,642.70,642.71,642.72,642.73,642.74",-1.16285213720858,3.81089380072946,45034,85,194736,0.000436488374003779,0.00188746280588,1.26883605443016
"156",340,"Migraine",0.522625824412471,-0.268087675740257,"[-1.0899861698124, 0.553810818331883]","339.0,339.00,339.01,339.02,339.03,339.04,346,346.1,346.10,346.11,346.12,346.13,346.2,346.20,346.21,346.22,346.23,346.3,346.30,346.31,346.32,346.33,346.4,346.40,346.41,346.42,346.43,346.52,346.7,346.70,346.71,346.72,346.73,346.8,346.80,346.81,346.82,346.83,346.9,346.90,346.91,346.92,346.93",-1.0899861698124,0.553810818331883,37528,278,194736,0.00142757374085942,0.00740780217437647,0.419343671901714
"157",573.5,"Jaundice (not of newborn)",0.972846260824508,0.0303231233838815,"[-1.71569434796915, 1.77634059473691]","782.4",-1.71569434796915,1.77634059473691,39764,88,194736,0.000451893846027442,0.00221305703651544,0.890841609909871
"158",251.1,"Hypoglycemia",0.000965473619766347,1.44903871772542,"[0.588517471978423, 2.30955996347242]","251.0,251.1,251.2",0.588517471978423,2.30955996347242,129268,1413,194736,0.00725597732314518,0.0109307794659158,0.439049519549686
"159",597,"Other disorders of urethra and urinary tract",0.743940497747017,0.115724944751997,"[-0.578669526447582, 0.810119415951575]","599,599.1,599.2,599.3,599.4,599.5,599.84",-0.578669526447582,0.810119415951575,9214,4,194736,2.05406293648837e-05,0.000434121988278706,0.354289403620104
"160",969,"Poisoning by psychotropic agents",0.315389741607497,-1.14496853391408,"[-3.38017639580234, 1.09023932797418]","969,969.0,969.00,969.01,969.02,969.03,969.04,969.05,969.09,969.1,969.2,969.3,969.4,969.5,969.6,969.7,969.70,969.71,969.72,969.73,969.79,969.8,969.9,970,970.0,970.1,970.8,970.81,970.89,970.9,977.3,E854,E854.0,E854.1,E854.2,E854.3,E854.8,E939,E939.0,E939.1,E939.2,E939.3,E939.4,E939.5,E939.6,E939.7,E939.8,E939.9,E940,E940.0,E940.1,E940.8,E940.9,E947.3",-3.38017639580234,1.09023932797418,433,1,194736,5.13515734122093e-06,0.0023094688221709,1.14043313015918
"161",724,"Other and unspecified disorders of back",0.175855854375292,0.764201476694426,"[-0.342313772437467, 1.87071672582632]","724",-0.342313772437467,1.87071672582632,17,0,194736,0,0,0.564558970399428
"162",770,"Myalgia and myositis unspecified",0.777908272620697,-0.342283402879302,"[-2.720843097917, 2.0362762921584]","729.1",-2.720843097917,2.0362762921584,20928,90,194736,0.000462164160709884,0.00430045871559633,1.21357316450683
"163",411.3,"Angina pectoris",0.721088826696403,-0.217307505677891,"[-1.41033310018416, 0.97571808882838]","413,413.0,413.1,413.9",-1.41033310018416,0.97571808882838,66737,120,194736,0.000616218880946512,0.00179810300133359,0.608697712772635
"164",337,"Disorders of the autonomic nervous system",0.541314492235188,0.737842055136259,"[-1.62967804002012, 3.10536215029264]","337,337.01,337.3,337.9",-1.62967804002012,3.10536215029264,42762,568,194736,0.00291676936981349,0.0132828211963893,1.20794061208832
"165",444.1,"Arterial embolism and thrombosis of lower extremity artery",0.0342709654021442,-1.60306257365785,"[-3.08730410032056, -0.118821046995139]","444.22",-3.08730410032056,-0.118821046995139,26,0,194736,0,0,0.757280000229708
"166",458,"Hypotension",0.0529807808143568,-0.662647568467773,"[-1.33381724496833, 0.00852210803278142]","458,458.8,796.3",-1.33381724496833,0.00852210803278142,75048,357,194736,0.00183325117081587,0.00475695554844899,0.342439800830349
"167",383,"Otosclerosis",0.30801485674748,-1.73318185304392,"[-5.06552078111435, 1.59915707502651]","387,387.0,387.1,387.2,387.8,387.9",-5.06552078111435,1.59915707502651,6663,12,194736,6.16218880946512e-05,0.00180099054479964,1.70020416413541
"168",379.2,"Disorders of vitreous body",0.631060497218283,0.284521516898435,"[-0.876685484899168, 1.44572851869604]","379.2,379.21,379.22,379.23,379.24,379.25,379.26,379.27,379.29",-0.876685484899168,1.44572851869604,7940,9,194736,4.62164160709884e-05,0.00113350125944584,0.592463438592268
"169",722.9,"Other and unspecified disc disorder",0.0580886038850243,1.04486872952738,"[-0.0358036180889885, 2.12554107714375]","722.9,722.90,722.91,722.92,722.93",-0.0358036180889885,2.12554107714375,0,0,194736,0,NA,0.551373574280229
"170",602,"Other disorders of prostate",0.0735166753315404,-2,"[-4.19038147385538, 0.190381473855381]","602,602.0,602.1,602.2,602.8,602.9",-4.19038147385538,0.190381473855381,194245,878,194736,0.00450866814559198,0.00452006486653453,1.11756210375947
"171",507,"Pleurisy; pleural effusion",0.456254535504521,0.396260962153477,"[-0.646192166975018, 1.43871409128197]","511,511.0,511.1,511.8,511.89,511.9",-0.646192166975018,1.43871409128197,42655,45,194736,0.000231082080354942,0.00105497596999179,0.531873614694572
"172",180.3,"Cervical intraepithelial neoplasia [CIN] [Cervical dysplasia]",0.0420127430279523,-1.37229846681835,"[-2.6950404940955, -0.0495564395411952]","233.1,622.1,622.10,622.11,622.12",-2.6950404940955,-0.0495564395411952,14476,14,194736,7.18922027770931e-05,0.000967117988394584,0.674880782356601
"173",579.8,"Nonspecific abnormal findings in stool contents",0.214340266843733,-0.826008152599556,"[-2.12980254080848, 0.477786235609364]","787.7,792.1",-2.12980254080848,0.477786235609364,7503,24,194736,0.000123243776189302,0.00319872051179528,0.665213441927037
"174",590,"Pyelonephritis",0.189788153489928,-0.929306012261039,"[-2.31841361461645, 0.45980159009437]","590,590.0,590.00,590.01,590.1,590.10,590.11,590.2,590.3,590.8,590.80,590.81,590.9",-2.31841361461645,0.45980159009437,20111,12,194736,6.16218880946512e-05,0.000596688379493809,0.708741391838071
"175",634.3,"Ectopic pregnancy",0.118588859912543,-2,"[-4.51160851710432, 0.51160851710432]","633,633.0,633.00,633.01,633.1,633.10,633.11,633.2,633.20,633.21,633.8,633.80,633.81,633.9,633.90,633.91",-4.51160851710432,0.51160851710432,49854,49,194736,0.000251622709719826,0.0009828699803426,1.2814564639532
"176",907,"Injuries to the nervous system",0.172489390826502,-1.06142561326704,"[-2.58633554184294, 0.463484315308867]","907,907.1,907.2,907.3,907.4,907.5,907.9,950,950.0,950.1,950.2,950.3,950.9,951,951.0,951.1,951.2,951.3,951.4,951.5,951.6,951.7,951.8,951.9,953,953.0,953.1,953.2,953.3,953.4,953.5,953.8,953.9,954,954.0,954.1,954.8,954.9,955,955.0,955.1,955.2,955.3,955.4,955.5,955.6,955.7,955.8,955.9,956,956.0,956.1,956.2,956.3,956.4,956.5,956.8,956.9,957,957.0,957.1,957.8,958",-2.58633554184294,0.463484315308867,16350,121,194736,0.000621354038287733,0.00740061162079511,0.778029566157439
"177",741.2,"Stiffness of joint",0.289969061057088,-0.591351924179218,"[-1.68664580362574, 0.503941955267304]","719.5,719.50,719.51,719.52,719.53,719.54,719.55,719.56,719.57,719.58,719.59",-1.68664580362574,0.503941955267304,5913,10,194736,5.13515734122093e-05,0.00169118890580078,0.558833676580825
"178",443,"Peripheral vascular disease",0.427704875968996,-0.981325771791348,"[-3.40636931400071, 1.44371777041801]","443",-3.40636931400071,1.44371777041801,64217,376,194736,0.00193081916029907,0.0058551473908778,1.23728984886345
